;Comuna;Educacion;Etnia;Sexo;Freq;anio;codigo;;
4092;portezuelo;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;74;2011;16205;;
4093;portezuelo;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;34;2011;16205;;
4094;portezuelo;no le interesa;no pertenece a ningún pueblo indígena;hombre;58;2011;16205;;
4095;portezuelo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;16;2011;16205;;
4096;portezuelo;dificultad económica;no pertenece a ningún pueblo indígena;mujer;35;2011;16205;;
4097;portezuelo;dificultad económica;no pertenece a ningún pueblo indígena;hombre;16;2011;16205;;
4098;portezuelo;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;mujer;10;2011;16205;;
4099;portezuelo;trabaja o busca trabajo;mapuche;mujer;48;2011;16205;;
4100;portezuelo;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;108;2011;16205;;
4101;portezuelo;otra razón;no pertenece a ningún pueblo indígena;mujer;19;2011;16205;;
4102;portezuelo;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;34;2011;16205;;
4103;portezuelo;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;19;2011;16205;;
4104;portezuelo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;184;2011;16205;;
4105;porvenir;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;8;2011;12301;;
4106;porvenir;terminó estudiar;mapuche;mujer;71;2011;12301;;
4107;porvenir;dificultad económica;no pertenece a ningún pueblo indígena;hombre;8;2011;12301;;
4108;porvenir;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;128;2011;12301;;
4109;porvenir;otra razón;no pertenece a ningún pueblo indígena;hombre;19;2011;12301;;
4110;porvenir;terminó estudiar;mapuche;hombre;46;2011;12301;;
4111;porvenir;trabaja o busca trabajo;mapuche;hombre;59;2011;12301;;
4112;porvenir;tiene una discapacidad,  necesita establecimiento especial;mapuche;hombre;8;2011;12301;;
4113;porvenir;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;95;2011;12301;;
4114;porvenir;embarazo, maternidad o paternidad;mapuche;mujer;8;2011;12301;;
4115;porvenir;no le interesa;mapuche;hombre;8;2011;12301;;
4116;porvenir;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;42;2011;12301;;
4117;porvenir;trabaja o busca trabajo;mapuche;mujer;60;2011;12301;;
4118;porvenir;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;23;2011;12301;;
4119;porvenir;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;78;2011;12301;;
4120;porvenir;dificultad económica;no pertenece a ningún pueblo indígena;mujer;8;2011;12301;;
4121;pozo almonte;no le interesa;no pertenece a ningún pueblo indígena;hombre;72;2011;1401;;
4122;pozo almonte;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;264;2011;1401;;
4123;pozo almonte;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;194;2011;1401;;
4124;pozo almonte;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;21;2011;1401;;
4125;pozo almonte;trabaja o busca trabajo;diaguita;mujer;11;2011;1401;;
4126;pozo almonte;no le interesa;aymara;hombre;11;2011;1401;;
4127;pozo almonte;trabaja o busca trabajo;diaguita;hombre;79;2011;1401;;
4128;pozo almonte;trabaja o busca trabajo;coya;hombre;15;2011;1401;;
4129;pozo almonte;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;171;2011;1401;;
4130;pozo almonte;trabaja o busca trabajo;quechua;hombre;17;2011;1401;;
4131;pozo almonte;terminó estudiar;aymara;hombre;65;2011;1401;;
4132;pozo almonte;no le interesa;no pertenece a ningún pueblo indígena;mujer;23;2011;1401;;
4133;pozo almonte;terminó estudiar;aymara;mujer;25;2011;1401;;
4134;pozo almonte;ayuda en la casa o quehaceres del hogar;aymara;mujer;32;2011;1401;;
4135;pozo almonte;terminó estudiar;quechua;hombre;16;2011;1401;;
4136;pozo almonte;problemas familiares;no pertenece a ningún pueblo indígena;mujer;17;2011;1401;;
4137;pozo almonte;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;526;2011;1401;;
4138;pozo almonte;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;23;2011;1401;;
4139;pozo almonte;trabaja o busca trabajo;atacameño (likán antai);hombre;23;2011;1401;;
4140;pozo almonte;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;184;2011;1401;;
4141;pozo almonte;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;284;2011;1401;;
4142;pozo almonte;trabaja o busca trabajo;mapuche;hombre;17;2011;1401;;
4143;pozo almonte;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;mujer;10;2011;1401;;
4144;pozo almonte;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;hombre;28;2011;1401;;
4145;pozo almonte;ayuda en la casa o quehaceres del hogar;quechua;mujer;28;2011;1401;;
4146;pozo almonte;trabaja o busca trabajo;aymara;hombre;109;2011;1401;;
4147;pozo almonte;trabaja o busca trabajo;aymara;mujer;28;2011;1401;;
4148;pozo almonte;trabaja o busca trabajo;atacameño (likán antai);mujer;12;2011;1401;;
4149;pozo almonte;dificultad económica;quechua;hombre;16;2011;1401;;
4150;pozo almonte;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;16;2011;1401;;
4151;pozo almonte;embarazo, maternidad o paternidad;aymara;mujer;33;2011;1401;;
4152;pozo almonte;otra razón;no pertenece a ningún pueblo indígena;hombre;10;2011;1401;;
4153;pozo almonte;embarazo, maternidad o paternidad;aymara;hombre;11;2011;1401;;
4154;pozo almonte;trabaja o busca trabajo;quechua;mujer;40;2011;1401;;
4155;pozo almonte;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;18;2011;1401;;
4156;pozo almonte;problemas familiares;no pertenece a ningún pueblo indígena;hombre;9;2011;1401;;
4157;providencia;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;3159;2011;13123;;
4158;providencia;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;3443;2011;13123;;
4159;providencia;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;236;2011;13123;;
4160;providencia;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;5259;2011;13123;;
4161;providencia;terminó estudiar;rapa nui (pascuense);hombre;187;2011;13123;;
4162;providencia;dificultad económica;no pertenece a ningún pueblo indígena;mujer;236;2011;13123;;
4163;providencia;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;5239;2011;13123;;
4164;puchuncaví;terminó estudiar;mapuche;mujer;61;2011;5105;;
4165;puchuncaví;terminó estudiar;mapuche;hombre;48;2011;5105;;
4166;puchuncaví;problemas familiares;no pertenece a ningún pueblo indígena;mujer;117;2011;5105;;
4167;puchuncaví;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;382;2011;5105;;
4168;puchuncaví;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;475;2011;5105;;
4169;puchuncaví;dificultad económica;yagán (yámana);mujer;63;2011;5105;;
4170;puchuncaví;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;44;2011;5105;;
4171;puchuncaví;otra razón;no pertenece a ningún pueblo indígena;hombre;410;2011;5105;;
4172;puchuncaví;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;125;2011;5105;;
4173;puchuncaví;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;364;2011;5105;;
4174;puchuncaví;dificultad económica;no pertenece a ningún pueblo indígena;mujer;61;2011;5105;;
4175;puchuncaví;terminó estudiar;yagán (yámana);hombre;63;2011;5105;;
4176;puchuncaví;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;44;2011;5105;;
4177;pucón;embarazo, maternidad o paternidad;mapuche;mujer;135;2011;9115;;
4178;pucón;trabaja o busca trabajo;quechua;hombre;35;2011;9115;;
4179;pucón;problemas familiares;no pertenece a ningún pueblo indígena;hombre;41;2011;9115;;
4180;pucón;dificultad económica;mapuche;hombre;69;2011;9115;;
4181;pucón;problemas familiares;mapuche;hombre;41;2011;9115;;
4182;pucón;terminó estudiar;mapuche;mujer;41;2011;9115;;
4183;pucón;enfermedad que lo inhabilita;mapuche;mujer;35;2011;9115;;
4184;pucón;dificultad económica;no pertenece a ningún pueblo indígena;hombre;30;2011;9115;;
4185;pucón;no le interesa;mapuche;mujer;76;2011;9115;;
4186;pucón;no le interesa;mapuche;hombre;35;2011;9115;;
4187;pucón;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;810;2011;9115;;
4188;pucón;otra razón;no pertenece a ningún pueblo indígena;hombre;603;2011;9115;;
4189;pucón;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;691;2011;9115;;
4190;pucón;trabaja o busca trabajo;mapuche;mujer;239;2011;9115;;
4191;pucón;dificultad económica;mapuche;mujer;28;2011;9115;;
4192;pucón;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;30;2011;9115;;
4193;pucón;problemas de rendimiento;mapuche;hombre;673;2011;9115;;
4194;pucón;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;936;2011;9115;;
4195;pucón;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;63;2011;9115;;
4196;pucón;terminó estudiar;mapuche;hombre;76;2011;9115;;
4197;pucón;dificultad económica;no pertenece a ningún pueblo indígena;mujer;71;2011;9115;;
4198;pucón;trabaja o busca trabajo;mapuche;hombre;279;2011;9115;;
4199;pucón;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;729;2011;9115;;
4200;pudahuel;dificultad económica;no pertenece a ningún pueblo indígena;mujer;2382;2011;13124;;
4201;pudahuel;no le interesa;no pertenece a ningún pueblo indígena;hombre;1179;2011;13124;;
4202;pudahuel;otra razón;no pertenece a ningún pueblo indígena;mujer;1776;2011;13124;;
4203;pudahuel;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;mujer;249;2011;13124;;
4204;pudahuel;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;6856;2011;13124;;
4205;pudahuel;no le interesa;no pertenece a ningún pueblo indígena;mujer;608;2011;13124;;
4206;pudahuel;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;212;2011;13124;;
4207;pudahuel;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;367;2011;13124;;
4208;pudahuel;dificultad económica;no pertenece a ningún pueblo indígena;hombre;3568;2011;13124;;
4209;pudahuel;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1258;2011;13124;;
4210;pudahuel;terminó estudiar;mapuche;hombre;251;2011;13124;;
4211;pudahuel;embarazo, maternidad o paternidad;mapuche;mujer;450;2011;13124;;
4212;pudahuel;dificultad económica;mapuche;mujer;345;2011;13124;;
4213;pudahuel;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;2448;2011;13124;;
4214;pudahuel;trabaja o busca trabajo;mapuche;hombre;834;2011;13124;;
4215;pudahuel;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;13965;2011;13124;;
4216;pudahuel;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;380;2011;13124;;
4217;pudahuel;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;1748;2011;13124;;
4218;pudahuel;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;2298;2011;13124;;
4219;pudahuel;otra razón;no pertenece a ningún pueblo indígena;hombre;2011;2011;13124;;
4220;pudahuel;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;344;2011;13124;;
4221;pudahuel;problemas familiares;no pertenece a ningún pueblo indígena;hombre;406;2011;13124;;
4222;pudahuel;trabaja o busca trabajo;mapuche;mujer;398;2011;13124;;
4223;puente alto;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;46074;2011;13201;;
4224;puente alto;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;162;2011;13201;;
4225;puente alto;trabaja o busca trabajo;aymara;mujer;116;2011;13201;;
4226;puente alto;dificultad económica;no pertenece a ningún pueblo indígena;mujer;10265;2011;13201;;
4227;puente alto;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;mujer;96;2011;13201;;
4228;puente alto;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;mujer;255;2011;13201;;
4229;puente alto;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;9610;2011;13201;;
4230;puente alto;trabaja o busca trabajo;mapuche;hombre;1177;2011;13201;;
4231;puente alto;terminó estudiar;mapuche;hombre;302;2011;13201;;
4232;puente alto;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;hombre;74;2011;13201;;
4233;puente alto;dificultad económica;no pertenece a ningún pueblo indígena;hombre;3939;2011;13201;;
4234;puente alto;trabaja o busca trabajo;aymara;hombre;308;2011;13201;;
4235;puente alto;terminó estudiar;mapuche;mujer;139;2011;13201;;
4236;puente alto;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;14249;2011;13201;;
4237;puente alto;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;9253;2011;13201;;
4238;puente alto;problemas familiares;no pertenece a ningún pueblo indígena;mujer;1952;2011;13201;;
4239;puente alto;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;283;2011;13201;;
4240;puente alto;no le interesa;no pertenece a ningún pueblo indígena;mujer;2193;2011;13201;;
4241;puente alto;otra razón;no pertenece a ningún pueblo indígena;hombre;5917;2011;13201;;
4242;puente alto;no le interesa;no pertenece a ningún pueblo indígena;hombre;2780;2011;13201;;
4243;puente alto;otra razón;no pertenece a ningún pueblo indígena;mujer;569;2011;13201;;
4244;puente alto;ayuda en la casa o quehaceres del hogar;mapuche;mujer;264;2011;13201;;
4245;puente alto;dificultad económica;mapuche;hombre;438;2011;13201;;
4246;puente alto;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;186;2011;13201;;
4247;puente alto;trabaja o busca trabajo;mapuche;mujer;2632;2011;13201;;
4248;puente alto;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;268;2011;13201;;
4249;puente alto;dificultad económica;mapuche;mujer;139;2011;13201;;
4250;puente alto;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;7550;2011;13201;;
4251;puente alto;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;16660;2011;13201;;
4252;puente alto;enfermedad que lo inhabilita;mapuche;mujer;163;2011;13201;;
4253;puerto montt;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;173;2011;10101;;
4254;puerto montt;trabaja o busca trabajo;mapuche;hombre;1383;2011;10101;;
4255;puerto montt;problemas de rendimiento;mapuche;mujer;112;2011;10101;;
4256;puerto montt;no le interesa;no pertenece a ningún pueblo indígena;mujer;156;2011;10101;;
4257;puerto montt;otra razón;no pertenece a ningún pueblo indígena;mujer;161;2011;10101;;
4258;puerto montt;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;92;2011;10101;;
4259;puerto montt;trabaja o busca trabajo;quechua;mujer;37;2011;10101;;
4260;puerto montt;no le interesa;mapuche;mujer;151;2011;10101;;
4261;puerto montt;dificultad económica;mapuche;mujer;413;2011;10101;;
4262;puerto montt;problemas familiares;no pertenece a ningún pueblo indígena;mujer;334;2011;10101;;
4263;puerto montt;otra razón;mapuche;hombre;96;2011;10101;;
4264;puerto montt;tiene una discapacidad,  necesita establecimiento especial;no pertenece a ningún pueblo indígena;hombre;77;2011;10101;;
4265;puerto montt;dificultad económica;no pertenece a ningún pueblo indígena;hombre;1356;2011;10101;;
4266;puerto montt;embarazo, maternidad o paternidad;mapuche;mujer;598;2011;10101;;
4267;puerto montt;trabaja o busca trabajo;kawésqar (alacalufes);hombre;118;2011;10101;;
4268;puerto montt;terminó estudiar;rapa nui (pascuense);hombre;50;2011;10101;;
4269;puerto montt;no le interesa;mapuche;hombre;22;2011;10101;;
4270;puerto montt;a su edad no le sirve estudiar o no conoce la manera;no pertenece a ningún pueblo indígena;hombre;55;2011;10101;;
4271;puerto montt;otra razón;no pertenece a ningún pueblo indígena;hombre;225;2011;10101;;
4272;puerto montt;problemas familiares;mapuche;mujer;77;2011;10101;;
4273;puerto montt;otra razón;mapuche;mujer;109;2011;10101;;
4274;puerto montt;terminó estudiar;mapuche;mujer;1638;2011;10101;;
4275;puerto montt;embarazo, maternidad o paternidad;rapa nui (pascuense);mujer;78;2011;10101;;
4276;puerto montt;terminó estudiar;mapuche;hombre;461;2011;10101;;
4277;puerto montt;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;88;2011;10101;;
4278;puerto montt;trabaja o busca trabajo;mapuche;mujer;470;2011;10101;;
