0,Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
2211,puchuncaví,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,274,2009,5105
2212,puchuncaví,sí en otra época del año,mapuche,mujer,32,2009,5105
2213,puchuncaví,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,354,2009,5105
2214,puchuncaví,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,323,2009,5105
2215,puchuncaví,no,mapuche,mujer,46,2009,5105
2216,puchuncaví,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,171,2009,5105
2217,pucón,sí en otra época del año,mapuche,mujer,467,2009,9115
2218,pucón,no,mapuche,mujer,1421,2009,9115
2219,pucón,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,431,2009,9115
2220,pucón,sí ahora mismo,mapuche,hombre,47,2009,9115
2221,pucón,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,434,2009,9115
2222,pucón,sí ahora mismo,mapuche,mujer,36,2009,9115
2223,pucón,no,no pertenece a ningún pueblo indígena,mujer,4733,2009,9115
2224,pucón,no,no pertenece a ningún pueblo indígena,hombre,2540,2009,9115
2225,pucón,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,115,2009,9115
2226,pucón,sí en otra época del año,mapuche,hombre,60,2009,9115
2227,pucón,no,mapuche,hombre,1312,2009,9115
2228,pucón,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,269,2009,9115
2229,pudahuel,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4018,2009,13124
2230,pudahuel,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2488,2009,13124
2231,pudahuel,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1952,2009,13124
2232,pudahuel,sí ahora mismo,rapa nui ,mujer,174,2009,13124
2233,pudahuel,no,rapa nui ,hombre,354,2009,13124
2234,pudahuel,sí en otra época del año,mapuche,mujer,174,2009,13124
2235,pudahuel,no,no pertenece a ningún pueblo indígena,mujer,48561,2009,13124
2236,pudahuel,no,rapa nui ,mujer,204,2009,13124
2237,pudahuel,sí ahora mismo,mapuche,mujer,377,2009,13124
2238,pudahuel,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,4988,2009,13124
2239,pudahuel,no,no pertenece a ningún pueblo indígena,hombre,23080,2009,13124
2240,pudahuel,sí en otra época del año,mapuche,hombre,204,2009,13124
2241,pudahuel,no,mapuche,mujer,3115,2009,13124
2242,pudahuel,no,mapuche,hombre,1980,2009,13124
2243,puente alto,no,no pertenece a ningún pueblo indígena,hombre,70760,2009,13201
2244,puente alto,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,4513,2009,13201
2245,puente alto,no,aymara,hombre,418,2009,13201
2246,puente alto,no,aymara,mujer,858,2009,13201
2247,puente alto,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,12246,2009,13201
2248,puente alto,no,mapuche,hombre,3129,2009,13201
2249,puente alto,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,12511,2009,13201
2250,puente alto,sí en otra época del año,mapuche,mujer,458,2009,13201
2251,puente alto,sí ahora mismo,mapuche,mujer,615,2009,13201
2252,puente alto,no,no pertenece a ningún pueblo indígena,mujer,144782,2009,13201
2253,puente alto,no,mapuche,mujer,5938,2009,13201
2254,puente alto,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,6417,2009,13201
2255,puerto montt,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2174,2009,10101
2256,puerto montt,no,mapuche,mujer,7940,2009,10101
2257,puerto montt,no,no pertenece a ningún pueblo indígena,mujer,38324,2009,10101
2258,puerto montt,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1841,2009,10101
2259,puerto montt,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,4266,2009,10101
2260,puerto montt,no,no pertenece a ningún pueblo indígena,hombre,22447,2009,10101
2261,puerto montt,no,mapuche,hombre,2929,2009,10101
2262,puerto montt,sí ahora mismo,mapuche,hombre,324,2009,10101
2263,puerto montt,no,yagán,mujer,236,2009,10101
2264,puerto montt,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,812,2009,10101
2265,puerto montt,sí ahora mismo,mapuche,mujer,1098,2009,10101
2266,puerto octay,sí ahora mismo,mapuche,hombre,92,2009,10302
2267,puerto octay,no,no pertenece a ningún pueblo indígena,mujer,1432,2009,10302
2268,puerto octay,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,233,2009,10302
2269,puerto octay,sí en otra época del año,mapuche,hombre,108,2009,10302
2270,puerto octay,sí en otra época del año,mapuche,mujer,207,2009,10302
2271,puerto octay,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,111,2009,10302
2272,puerto octay,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,235,2009,10302
2273,puerto octay,sí ahora mismo,mapuche,mujer,185,2009,10302
2274,puerto octay,no,mapuche,mujer,522,2009,10302
2275,puerto octay,no,mapuche,hombre,243,2009,10302
2276,puerto octay,no,no pertenece a ningún pueblo indígena,hombre,683,2009,10302
2277,puerto varas,no,mapuche,hombre,799,2009,10109
2278,puerto varas,no,mapuche,mujer,1243,2009,10109
2279,puerto varas,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,461,2009,10109
2280,puerto varas,sí en otra época del año,mapuche,mujer,203,2009,10109
2281,puerto varas,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1835,2009,10109
2282,puerto varas,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,50,2009,10109
2283,puerto varas,no,no pertenece a ningún pueblo indígena,mujer,7364,2009,10109
2284,puerto varas,no,no pertenece a ningún pueblo indígena,hombre,3126,2009,10109
2285,puerto varas,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,50,2009,10109
2286,pumanque,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,44,2009,6309
2287,pumanque,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,66,2009,6309
2288,pumanque,no,no pertenece a ningún pueblo indígena,hombre,455,2009,6309
2289,pumanque,no,no pertenece a ningún pueblo indígena,mujer,938,2009,6309
2290,pumanque,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,38,2009,6309
2291,pumanque,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,46,2009,6309
2292,punitaqui,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,401,2009,4304
2293,punitaqui,no,no pertenece a ningún pueblo indígena,hombre,1634,2009,4304
2294,punitaqui,no,no pertenece a ningún pueblo indígena,mujer,2498,2009,4304
2295,punitaqui,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,139,2009,4304
2296,punitaqui,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,116,2009,4304
2297,punitaqui,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,87,2009,4304
2298,punta arenas,no,mapuche,hombre,968,2009,12101
2299,punta arenas,no,mapuche,mujer,3541,2009,12101
2300,punta arenas,no,no pertenece a ningún pueblo indígena,hombre,8712,2009,12101
2301,punta arenas,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1333,2009,12101
2302,punta arenas,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3994,2009,12101
2303,punta arenas,sí ahora mismo,mapuche,hombre,745,2009,12101
2304,punta arenas,no,kawésqar,hombre,224,2009,12101
2305,punta arenas,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2259,2009,12101
2306,punta arenas,no,no pertenece a ningún pueblo indígena,mujer,14820,2009,12101
2307,punta arenas,sí en otra época del año,mapuche,mujer,656,2009,12101
2308,punta arenas,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,973,2009,12101
2309,punta arenas,sí ahora mismo,mapuche,mujer,1930,2009,12101
2310,punta arenas,sí en otra época del año,mapuche,hombre,178,2009,12101
2311,punta arenas,no,kawésqar,mujer,95,2009,12101
2312,puqueldón,no,mapuche,mujer,144,2009,10206
2313,puqueldón,sí ahora mismo,mapuche,mujer,26,2009,10206
2314,puqueldón,no,atacameño,mujer,7,2009,10206
2315,puqueldón,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,88,2009,10206
2316,puqueldón,sí en otra época del año,mapuche,hombre,8,2009,10206
2317,puqueldón,no,no pertenece a ningún pueblo indígena,hombre,434,2009,10206
2318,puqueldón,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,20,2009,10206
2319,puqueldón,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,120,2009,10206
2320,puqueldón,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,82,2009,10206
2321,puqueldón,sí ahora mismo,mapuche,hombre,21,2009,10206
2322,puqueldón,sí en otra época del año,mapuche,mujer,52,2009,10206
2323,puqueldón,no,mapuche,hombre,127,2009,10206
2324,puqueldón,no,no pertenece a ningún pueblo indígena,mujer,1019,2009,10206
2325,purén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,250,2009,9208
2326,purén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,322,2009,9208
2327,purén,no,mapuche,mujer,524,2009,9208
2328,purén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,196,2009,9208
2329,purén,sí en otra época del año,mapuche,hombre,126,2009,9208
2330,purén,no,no pertenece a ningún pueblo indígena,mujer,2482,2009,9208
2331,purén,no,no pertenece a ningún pueblo indígena,hombre,1496,2009,9208
2332,purén,sí ahora mismo,mapuche,hombre,18,2009,9208
2333,purén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,36,2009,9208
2334,purén,sí en otra época del año,mapuche,mujer,213,2009,9208
2335,purén,no,mapuche,hombre,220,2009,9208
2336,purén,sí ahora mismo,mapuche,mujer,111,2009,9208
2337,purranque,sí ahora mismo,mapuche,hombre,71,2009,10303
2338,purranque,no,mapuche,hombre,908,2009,10303
2339,purranque,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,622,2009,10303
2340,purranque,sí ahora mismo,mapuche,mujer,104,2009,10303
2341,purranque,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,213,2009,10303
2342,purranque,no,no pertenece a ningún pueblo indígena,mujer,3658,2009,10303
2343,purranque,no,no pertenece a ningún pueblo indígena,hombre,1044,2009,10303
2344,purranque,sí en otra época del año,mapuche,mujer,95,2009,10303
2345,purranque,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,247,2009,10303
2346,purranque,no,mapuche,mujer,1271,2009,10303
2347,purranque,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,66,2009,10303
2348,purranque,sí en otra época del año,mapuche,hombre,64,2009,10303
2349,putaendo,no,no pertenece a ningún pueblo indígena,mujer,3504,2009,5705
2350,putaendo,no,no pertenece a ningún pueblo indígena,hombre,1821,2009,5705
2351,putaendo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,182,2009,5705
2352,putaendo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,565,2009,5705
2353,putaendo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,547,2009,5705
2354,putaendo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,208,2009,5705
2355,putre,no,aymara,mujer,200,2009,15201
2356,putre,no,no pertenece a ningún pueblo indígena,hombre,6,2009,15201
2357,putre,sí ahora mismo,aymara,hombre,4,2009,15201
2358,putre,sí en otra época del año,quechua,mujer,1,2009,15201
2359,putre,sí ahora mismo,aymara,mujer,14,2009,15201
2360,putre,no,aymara,hombre,96,2009,15201
2361,putre,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1,2009,15201
2362,putre,no,no pertenece a ningún pueblo indígena,mujer,47,2009,15201
2363,putre,sí en otra época del año,aymara,mujer,6,2009,15201
2364,putre,sí en otra época del año,aymara,hombre,7,2009,15201
2365,puyehue,sí ahora mismo,mapuche,hombre,57,2009,10304
2366,puyehue,no,mapuche,hombre,382,2009,10304
2367,puyehue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,25,2009,10304
2368,puyehue,no,no pertenece a ningún pueblo indígena,mujer,1433,2009,10304
2369,puyehue,sí en otra época del año,mapuche,mujer,28,2009,10304
2370,puyehue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,122,2009,10304
2371,puyehue,no,no pertenece a ningún pueblo indígena,hombre,677,2009,10304
2372,puyehue,sí ahora mismo,mapuche,mujer,101,2009,10304
2373,puyehue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,200,2009,10304
2374,puyehue,sí en otra época del año,mapuche,hombre,23,2009,10304
2375,puyehue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,99,2009,10304
2376,puyehue,no,mapuche,mujer,814,2009,10304
2377,queilén,no,mapuche,hombre,299,2009,10207
2378,queilén,sí ahora mismo,mapuche,mujer,26,2009,10207
2379,queilén,sí ahora mismo,mapuche,hombre,56,2009,10207
2380,queilén,no,mapuche,mujer,545,2009,10207
2381,queilén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,45,2009,10207
2382,queilén,sí en otra época del año,mapuche,hombre,22,2009,10207
2383,queilén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,114,2009,10207
2384,queilén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,21,2009,10207
2385,queilén,sí en otra época del año,mapuche,mujer,74,2009,10207
2386,queilén,no,no pertenece a ningún pueblo indígena,hombre,468,2009,10207
2387,queilén,no,no pertenece a ningún pueblo indígena,mujer,855,2009,10207
2388,queilén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,44,2009,10207
2389,quellón,sí ahora mismo,mapuche,mujer,27,2009,10208
2390,quellón,sí ahora mismo,mapuche,hombre,96,2009,10208
2391,quellón,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,385,2009,10208
2392,quellón,no,mapuche,mujer,3034,2009,10208
2393,quellón,no,yagán,mujer,17,2009,10208
2394,quellón,no,no pertenece a ningún pueblo indígena,mujer,3527,2009,10208
2395,quellón,sí en otra época del año,mapuche,hombre,116,2009,10208
2396,quellón,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,437,2009,10208
2397,quellón,no,yagán,hombre,17,2009,10208
2398,quellón,no,atacameño,mujer,27,2009,10208
2399,quellón,no,mapuche,hombre,1067,2009,10208
2400,quellón,no,no pertenece a ningún pueblo indígena,hombre,1581,2009,10208
2401,quellón,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,325,2009,10208
2402,quellón,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,108,2009,10208
2403,quemchi,sí ahora mismo,mapuche,hombre,42,2009,10209
2404,quemchi,sí en otra época del año,mapuche,mujer,59,2009,10209
2405,quemchi,no,mapuche,mujer,383,2009,10209
2406,quemchi,sí en otra época del año,mapuche,hombre,9,2009,10209
2407,quemchi,sí ahora mismo,mapuche,mujer,28,2009,10209
2408,quemchi,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,61,2009,10209
2409,quemchi,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,169,2009,10209
2410,quemchi,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,187,2009,10209
2411,quemchi,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,55,2009,10209
2412,quemchi,no,no pertenece a ningún pueblo indígena,mujer,1443,2009,10209
2413,quemchi,no,no pertenece a ningún pueblo indígena,hombre,729,2009,10209
2414,quemchi,no,mapuche,hombre,181,2009,10209
2415,quilaco,no,mapuche,mujer,6,2009,8308
2416,quilaco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,16,2009,8308
2417,quilaco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,69,2009,8308
2418,quilaco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,65,2009,8308
2419,quilaco,no,mapuche,hombre,27,2009,8308
2420,quilaco,no,no pertenece a ningún pueblo indígena,hombre,564,2009,8308
2421,quilaco,no,no pertenece a ningún pueblo indígena,mujer,959,2009,8308
2422,quilaco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,106,2009,8308
2423,quilicura,no,mapuche,mujer,1866,2009,13125
2424,quilicura,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2011,2009,13125
2425,quilicura,sí ahora mismo,mapuche,mujer,396,2009,13125
2426,quilicura,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1288,2009,13125
2427,quilicura,no,mapuche,hombre,1090,2009,13125
2428,quilicura,no,no pertenece a ningún pueblo indígena,mujer,37722,2009,13125
2429,quilicura,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3500,2009,13125
2430,quilicura,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,703,2009,13125
2431,quilicura,no,no pertenece a ningún pueblo indígena,hombre,18666,2009,13125
2432,quilleco,no,mapuche,hombre,28,2009,8309
2433,quilleco,no,no pertenece a ningún pueblo indígena,mujer,3030,2009,8309
2434,quilleco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,167,2009,8309
2435,quilleco,no,no pertenece a ningún pueblo indígena,hombre,1608,2009,8309
2436,quilleco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,133,2009,8309
2437,quilleco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,48,2009,8309
2438,quilleco,no,mapuche,mujer,32,2009,8309
2439,quilleco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,149,2009,8309
